Data,"Tipo Residuo","Peso"
2014-05-16,"Monstros","4540,00"
2014-05-16,"Vidro","7500,00"
2014-05-15,"Vidro","3620,00"
2014-05-15,"Residuos Limpeza","8240,00"
2014-05-15,"Indiferenciado","227940,00"
2014-05-15,"Papel","20380,00"
2014-05-15,"Cortes de Jardim","3640,00"
2014-05-15,"Monstros","6440,00"
2014-05-15,"Plastico","1540,00"
2014-05-14,"Vidro","14840,00"
2014-05-14,"Indiferenciado","231460,00"
2014-05-14,"Residuos Limpeza","13500,00"
2014-05-14,"Monstros","6680,00"
2014-05-14,"Papel","2440,00"
2014-05-14,"Cortes de Jardim","4280,00"
2014-05-14,"Plastico","1360,00"
2014-05-13,"Indiferenciado","235120,00"
2014-05-13,"Vidro","14580,00"
2014-05-13,"Papel","1820,00"
2014-05-13,"Plastico","23060,00"
2014-05-13,"Residuos Limpeza","11260,00"
2014-05-13,"Monstros","6980,00"
2014-05-12,"Cortes de Jardim","340,00"
2014-05-12,"Papel","32580,00"
2014-05-12,"Vidro","6860,00"
2014-05-12,"Indiferenciado","237180,00"
2014-05-12,"Residuos Limpeza","18140,00"
2014-05-12,"Monstros","7240,00"
2014-05-12,"Plastico","1460,00"
2014-05-11,"Papel","2780,00"
2014-05-11,"Indiferenciado","243580,00"
2014-05-10,"Residuos Limpeza","4960,00"
2014-05-10,"Vidro","9160,00"
2014-05-10,"Monstros","4260,00"
2014-05-10,"Indiferenciado","234140,00"
2014-05-10,"Papel","6980,00"
2014-05-10,"Plastico","1700,00"
2014-05-09,"Indiferenciado","222380,00"
2014-05-09,"Papel","4780,00"
2014-05-09,"Plastico","14220,00"
2014-05-09,"Residuos Limpeza","16940,00"
2014-05-09,"Monstros","6480,00"
2014-05-09,"Vidro","9200,00"
2014-05-08,"Vidro","9160,00"
2014-05-08,"Indiferenciado","227640,00"
2014-05-08,"Papel","24560,00"
2014-05-08,"Residuos Limpeza","57480,00"
2014-05-08,"Monstros","10200,00"
2014-05-08,"Plastico","1980,00"
2014-05-07,"Vidro","27120,00"
2014-05-07,"Residuos Limpeza","42240,00"
2014-05-07,"Indiferenciado","237840,00"
2014-05-07,"Monstros","8040,00"
2014-05-07,"Plastico","1840,00"
2014-05-07,"Papel","3080,00"
2014-05-06,"Indiferenciado","240480,00"
2014-05-06,"Vidro","10840,00"
2014-05-06,"Monstros","8360,00"
2014-05-06,"Residuos Limpeza","7640,00"
2014-05-06,"Papel","2900,00"
2014-05-06,"Plastico","23640,00"
2014-05-05,"Papel","30540,00"
2014-05-05,"Monstros","7160,00"
2014-05-05,"Vidro","9780,00"
2014-05-05,"Indiferenciado","238840,00"
2014-05-05,"Residuos Limpeza","10640,00"
2014-05-05,"Plastico","1880,00"
2014-05-04,"Indiferenciado","231360,00"
2014-05-04,"Papel","2500,00"
2014-05-03,"Indiferenciado","249660,00"
2014-05-03,"Monstros","2700,00"
2014-05-03,"Residuos Limpeza","31240,00"
2014-05-03,"Vidro","17540,00"
2014-05-03,"Papel","17740,00"
2014-05-03,"Plastico","2760,00"
2014-05-02,"Vidro","5540,00"
2014-05-02,"Indiferenciado","239200,00"
2014-05-02,"Papel","3620,00"
2014-05-02,"Plastico","10440,00"
2014-05-02,"Monstros","9200,00"
2014-05-02,"Residuos Limpeza","47720,00"
2014-05-01,"Papel","60,00"
2014-05-01,"Indiferenciado","226980,00"
2014-05-01,"Plastico","1860,00"
2014-04-30,"Indiferenciado","49160,00"
